,Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
273,ABS,Alcohol Beverage Services,ABS 85 Leisure World,M,23340.6395,590.03,0.0,12
274,ABS,Alcohol Beverage Services,ABS 85 Leisure World,F,21862.0,89.69,0.0,12
275,ABS,Alcohol Beverage Services,"ABS 85 Licensure, Regulation and Education",M,102682.0,283.71,0.0,22
276,ABS,Alcohol Beverage Services,"ABS 85 Licensure, Regulation and Education",M,117424.0,0.0,1761.4,N25
277,ABS,Alcohol Beverage Services,"ABS 85 Licensure, Regulation and Education",F,102682.0,0.0,8175.59,22
278,ABS,Alcohol Beverage Services,"ABS 85 Licensure, Regulation and Education",F,102682.0,889.83,1668.68,22
279,ABS,Alcohol Beverage Services,"ABS 85 Licensure, Regulation and Education",M,102682.0,0.0,0.0,22
280,ABS,Alcohol Beverage Services,ABS 85 Clarksburg Village,M,48538.622,1145.52,0.0,12
281,ABS,Alcohol Beverage Services,ABS 85 Clarksburg Village,M,45974.74,254.32,0.0,12
282,ABS,Alcohol Beverage Services,ABS 85 Clarksburg Village,M,61499.1622,287.07,0.0,14
283,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,69442.0,1185.86,1067.77,10
284,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,61240.0,2901.82,0.0,10
285,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,69552.8833,5999.05,0.0,15
286,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,71087.4054,1566.1,0.0,15
287,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,52591.028,6526.78,0.0,10
288,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,56180.9023,1324.7,0.0,15
289,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,48974.9535,3.54,0.0,15
290,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,46257.8108,2471.47,0.0,10
291,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,75621.0,3009.89,0.0,15
292,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,61071.9557,1098.57,0.0,15
293,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,44906.3556,704.72,0.0,10
294,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,37793.025,178.84,0.0,10
295,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,75621.0,3714.72,0.0,15
296,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,57927.1383,8064.98,0.0,15
297,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,51772.2,1643.79,0.0,15
298,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,49333.0,1323.63,0.0,15
299,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,61500.0,2947.39,0.0,15
300,ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,63000.0,1059.6,0.0,15
301,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,82436.0,16835.31,0.0,N17
302,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,65748.8722,2661.07,0.0,12
303,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,66572.0,778.28,1081.87,12
304,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,66572.0,3137.14,5218.63,12
305,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,93986.0,21857.36,0.0,N20
306,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,66572.0,5333.48,5338.64,12
307,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,66572.0,11928.75,5258.13,12
308,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,66572.0,3032.57,1081.87,12
309,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,66572.0,1958.96,1081.89,12
310,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,56967.5537,12764.91,0.0,12
311,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,56754.8877,1412.09,0.0,13
312,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,56493.0104,386.9,0.0,12
313,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,52641.5788,971.42,0.0,12
314,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,53833.9239,1265.9,0.0,13
315,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,49558.5358,3150.91,0.0,12
316,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,49558.5358,2715.92,0.0,12
317,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,46681.279,1256.07,0.0,12
318,ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,43724.0,32.12,0.0,13
319,ABS,Alcohol Beverage Services,ABS 85 Montrose,F,98228.0,0.0,0.0,N21
320,ABS,Alcohol Beverage Services,ABS 85 Montrose,M,65240.88,2650.46,0.0,14
321,ABS,Alcohol Beverage Services,ABS 85 Montrose,M,68828.7375,1108.43,0.0,14
322,ABS,Alcohol Beverage Services,ABS 85 Montrose,F,62607.6301,1110.23,0.0,14
323,ABS,Alcohol Beverage Services,ABS 85 Montrose,M,68260.7805,2291.03,0.0,N18
324,ABS,Alcohol Beverage Services,ABS 85 Montrose,M,57288.6346,3173.36,0.0,14
325,ABS,Alcohol Beverage Services,ABS 85 Montrose,M,24779.7941,1015.67,0.0,12
326,ABS,Alcohol Beverage Services,ABS 85 Montrose,M,24047.6555,269.9,0.0,12
327,ABS,Alcohol Beverage Services,ABS 85 Montrose,M,23234.4498,513.17,0.0,12
328,ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,M,96373.7146,444.81,0.0,N21
329,ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,M,82050.66,1542.12,0.0,N18
330,ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,M,63537.76,917.75,0.0,14
331,ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,M,60695.9781,273.3,0.0,14
332,ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,F,52456.0494,1609.94,0.0,14
333,ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,M,21862.0,373.11,0.0,12
334,ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,M,21862.0,2291.7,0.0,12
335,ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,F,21862.0,286.9,0.0,12
336,ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,F,21862.0,25.87,0.0,12
337,ABS,Alcohol Beverage Services,ABS 85 Olney,M,50649.8477,109.29,0.0,12
338,ABS,Alcohol Beverage Services,ABS 85 Olney,M,82127.4773,0.0,0.0,N21
339,ABS,Alcohol Beverage Services,ABS 85 Olney,F,86103.0016,0.0,0.0,N18
340,ABS,Alcohol Beverage Services,ABS 85 Olney,M,72463.0,12.42,2204.96,14
341,ABS,Alcohol Beverage Services,ABS 85 Olney,M,58849.4861,59.5,0.0,14
342,ABS,Alcohol Beverage Services,ABS 85 Olney,M,43419.9888,119.86,0.0,12
343,ABS,Alcohol Beverage Services,ABS 85 Olney,M,21862.0,89.99,0.0,12
344,ABS,Alcohol Beverage Services,ABS 85 Poolesville,M,98228.0,0.0,4186.86,N21
345,ABS,Alcohol Beverage Services,ABS 85 Poolesville,M,44584.4108,70.34,0.0,12
346,ABS,Alcohol Beverage Services,ABS 85 Poolesville,F,22627.17,17.98,0.0,12
347,ABS,Alcohol Beverage Services,ABS 85 Potomac,M,93106.5256,0.0,0.0,N21
348,ABS,Alcohol Beverage Services,ABS 85 Potomac,F,53257.6,660.93,0.0,12
349,ABS,Alcohol Beverage Services,ABS 85 Potomac,M,60695.9433,1040.42,0.0,14
350,ABS,Alcohol Beverage Services,ABS 85 Potomac,M,21862.0,806.59,0.0,12
351,ABS,Alcohol Beverage Services,ABS 85 Potomac,M,68435.09,492.59,0.0,N18
352,ABS,Alcohol Beverage Services,ABS 85 Potomac,M,44754.6895,802.95,0.0,12
353,ABS,Alcohol Beverage Services,ABS 85 Potomac,F,51415.1203,754.3,0.0,14
354,ABS,Alcohol Beverage Services,ABS 85 Potomac,M,22551.3425,2770.32,0.0,12
355,ABS,Alcohol Beverage Services,ABS 85 Purchasing,M,98228.0,0.0,6716.14,21
356,ABS,Alcohol Beverage Services,ABS 85 Purchasing,M,117424.0,0.0,0.0,N25
357,ABS,Alcohol Beverage Services,ABS 85 Retail Administration,M,66572.0,142.24,5258.2,12
358,ABS,Alcohol Beverage Services,ABS 85 Retail Administration,M,117424.0,270.83,5013.3,N25
359,ABS,Alcohol Beverage Services,ABS 85 Retail Administration,F,117424.005,0.0,3074.09,N25
360,ABS,Alcohol Beverage Services,ABS 85 Retail Administration,M,111169.46,0.0,0.0,N25
361,ABS,Alcohol Beverage Services,ABS 85 Retail Administration,F,84903.9612,122.46,0.0,N18
362,ABS,Alcohol Beverage Services,ABS 85 Retail Administration,F,107367.0,0.0,5097.58,23
363,ABS,Alcohol Beverage Services,ABS 85 Retail Administration,M,175861.23,0.0,0.0,M2
364,ABS,Alcohol Beverage Services,ABS 85 Retail Administration,M,117424.0,0.0,0.0,N25
365,ABS,Alcohol Beverage Services,ABS 85 Retail Administration,M,137728.0,0.0,0.0,M2
366,ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,M,95577.7529,2181.56,0.0,N21
367,ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,F,64060.9766,886.16,0.0,14
368,ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,M,31656.1616,0.0,0.0,12
369,ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,M,68435.09,871.21,0.0,N18
370,ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,F,41943.6254,260.08,0.0,12
371,ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,M,24047.6555,295.69,0.0,12
372,ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,M,51349.4033,354.42,0.0,14
373,ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,F,22551.3425,16.59,0.0,12
374,ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,M,48101.02,3281.38,0.0,14
375,ABS,Alcohol Beverage Services,ABS 85 Silver Spring,M,62607.6289,148.05,0.0,14
376,ABS,Alcohol Beverage Services,ABS 85 Silver Spring,M,68260.8268,0.0,0.0,N18
377,ABS,Alcohol Beverage Services,ABS 85 Silver Spring,F,46144.8787,904.16,0.0,12
378,ABS,Alcohol Beverage Services,ABS 85 Silver Spring,M,23340.6395,685.65,0.0,12
379,ABS,Alcohol Beverage Services,ABS 85 Silver Spring,M,23340.6395,81.55,0.0,12
380,ABS,Alcohol Beverage Services,ABS 85 Silver Spring,M,21862.0,192.0,0.0,12
381,ABS,Alcohol Beverage Services,ABS 85 Silver Spring,M,87284.655,0.0,0.0,N21
382,ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,66572.0,4004.92,4371.03,12
383,ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,68742.0771,13360.02,0.0,N17
384,ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,52641.6007,1420.26,0.0,12
385,ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,58790.6009,5558.23,0.0,13
386,ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,55943.3646,4371.05,0.0,12
387,ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,52429.5417,335.88,0.0,12
388,ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,46468.63,2350.89,0.0,12
389,ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,48095.0282,555.46,0.0,12
390,ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,69442.0,851.47,173.61,13
391,ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,82436.0,6822.92,0.0,N17
392,ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,69442.0,1863.09,1128.53,13
393,ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,69442.0,2172.14,260.43,13
394,ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,93986.0,2335.54,0.0,N20
395,ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,69442.0,2070.94,3276.22,13
396,ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,69442.0,300.7,5490.06,13
397,ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,62226.1953,1401.61,0.0,13
398,ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,57221.2677,2271.67,0.0,13
399,ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,47882.6381,1111.78,0.0,12
400,ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,51509.9832,1895.7,0.0,13
401,ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,49230.0,684.2,0.0,12
402,ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,M,98228.0,0.0,0.0,N21
403,ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,F,86103.0,0.0,0.0,N18
404,ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,F,45974.7155,457.36,0.0,12
405,ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,M,62820.332,1219.22,0.0,14
406,ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,M,59457.09,2349.19,0.0,14
407,ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,M,41943.6288,267.73,0.0,12
408,ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,M,24779.5625,999.65,0.0,12
409,ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,F,21862.0,77.27,0.0,12
410,ABS,Alcohol Beverage Services,ABS 85 Westwood,M,88161.3,211.09,0.0,N21
411,ABS,Alcohol Beverage Services,ABS 85 Westwood,F,77645.6571,0.0,0.0,N18
412,ABS,Alcohol Beverage Services,ABS 85 Westwood,M,27969.1632,37.81,0.0,12
413,ABS,Alcohol Beverage Services,ABS 85 Westwood,M,72463.0,475.6,0.0,14
414,ABS,Alcohol Beverage Services,ABS 85 Westwood,M,45974.7155,1303.13,0.0,12
415,ABS,Alcohol Beverage Services,ABS 85 Westwood,F,63215.24,1586.18,0.0,14
416,ABS,Alcohol Beverage Services,ABS 85 Westwood,M,21862.0,43.28,0.0,12
417,ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,72463.0,1351.22,5733.78,14
418,ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,94713.3,656.47,0.0,N21
419,ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,53257.6,126.72,1276.43,12
420,ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,53257.6,448.45,0.0,12
421,ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,62607.6301,1674.66,0.0,14
422,ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,64734.01,458.52,0.0,N18
423,ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,19695.5,168.48,0.0,12
424,ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,21862.0,0.0,0.0,12
425,ABS,Alcohol Beverage Services,ABS 85 White Oak,M,98228.0,908.86,0.0,N21
426,ABS,Alcohol Beverage Services,ABS 85 White Oak,M,53257.6,280.57,0.0,12
427,ABS,Alcohol Beverage Services,ABS 85 White Oak,M,86103.0,0.0,3665.62,N18
428,ABS,Alcohol Beverage Services,ABS 85 White Oak,F,45974.7317,21.95,0.0,12
429,ABS,Alcohol Beverage Services,ABS 85 White Oak,M,26326.1254,149.05,0.0,12
430,ABS,Alcohol Beverage Services,ABS 85 White Oak,M,42494.2127,0.0,0.0,12
431,ABS,Alcohol Beverage Services,ABS 85 White Oak,M,62607.6289,2424.98,0.0,14
432,ABS,Alcohol Beverage Services,ABS 85 White Oak,M,60695.9661,2764.86,0.0,14
433,ABS,Alcohol Beverage Services,ABS 85 White Oak,M,23340.6395,129.51,0.0,12
434,ABS,Alcohol Beverage Services,ABS 85 Wholesale Administration,M,117424.0,0.0,0.0,N25
435,ABS,Alcohol Beverage Services,ABS 85 Wholesale Administration,M,144631.86,0.0,0.0,M3
436,ABS,Alcohol Beverage Services,ABS 85 Wholesale Administration,M,157272.3,0.0,0.0,M2
437,ABS,Alcohol Beverage Services,ABS 85 Wholesale Administration,M,111843.34,22653.38,0.0,M3
438,ABS,Alcohol Beverage Services,ABS 85 Wholesale Administration,M,106208.89,0.0,0.0,M3
439,ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,F,98228.0,0.0,7816.14,21
440,ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,M,98228.0,0.0,7816.14,21
441,ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,F,98228.0,0.0,4658.57,21
442,ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,M,98228.0,698.49,2143.23,21
443,ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,M,93995.2835,572.17,0.0,21
444,ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,M,71238.34,2971.91,0.0,21
445,ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,M,87936.5,0.0,0.0,M2
446,ABS,Alcohol Beverage Services,ABS 85 Administrative Services,M,63733.0,1363.23,0.0,21
447,ABS,Alcohol Beverage Services,ABS 85 Administrative Services,M,97333.0,1782.71,0.0,21
448,ABS,Alcohol Beverage Services,ABS 85 Administrative Services,F,65833.0,221.76,0.0,21
449,ABS,Alcohol Beverage Services,ABS 85 Administrative Services,M,19252.5,0.0,0.0,N5
450,ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,M,72463.0,2123.92,1177.6,14
451,ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,M,93321.8756,188.58,0.0,N21
452,ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,M,86103.0,0.0,0.0,N18
453,ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,M,45974.7155,228.05,0.0,12
454,ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,M,21862.0,1.59,0.0,12
455,ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,M,58860.9814,1167.19,0.0,14
456,ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,F,23234.4498,115.61,0.0,12
457,ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,F,23340.6395,145.03,0.0,12
458,ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,F,21862.0,107.54,0.0,12
459,ABS,Alcohol Beverage Services,ABS 85 Beer Delivery Operations,M,75621.002,15190.42,3572.79,15
460,ABS,Alcohol Beverage Services,ABS 85 Beer Delivery Operations,M,70643.76,5864.53,0.0,15
461,ABS,Alcohol Beverage Services,ABS 85 Beer Delivery Operations,M,61240.0,3866.6,2881.5,10
462,BOA,Board of Appeals Department,BOA 02 Board of Appeals Division,F,86103.0,0.0,3665.64,N18
463,BOA,Board of Appeals Department,BOA 02 Board of Appeals Division,F,74404.5808,414.75,0.0,N16
464,BOA,Board of Appeals Department,BOA 02 Executive Director,F,152940.0,0.0,0.0,M3
465,BOE,Board of Elections,BOE 24 Absentee Voting,F,78611.2515,0.0,0.0,16
466,BOE,Board of Elections,BOE 24 Absentee Voting,F,98228.0,0.0,7017.18,21
467,BOE,Board of Elections,BOE 24 Absentee Voting,F,78947.0,0.0,1278.63,16
468,BOE,Board of Elections,BOE 24 Director,M,176948.0,0.0,0.0,M1
469,BOE,Board of Elections,BOE 24 Director's Office,F,88514.8779,1587.23,0.0,N21
470,BOE,Board of Elections,BOE 24 Director's Office,F,152940.0,0.0,0.0,M3
471,BOE,Board of Elections,BOE 24 Director's Office,M,75008.0,0.0,0.0,N21
472,BOE,Board of Elections,BOE 24 Election Judge Recruitment,F,86103.0,0.0,0.0,N18
473,BOE,Board of Elections,BOE 24 Election Judge Recruitment,F,107367.0,0.0,0.0,N23
474,BOE,Board of Elections,BOE 24 Election Judge Recruitment,M,98228.0,4304.51,4658.57,21
475,BOE,Board of Elections,BOE 24 Election Judge Recruitment,F,86103.0,496.76,0.0,N18
476,BOE,Board of Elections,BOE 24 Election Judge Recruitment,F,82656.625,1520.03,0.0,N21
477,BOE,Board of Elections,BOE 24 Election Operations,F,107367.0,279.81,1744.73,N23
478,BOE,Board of Elections,BOE 24 Information Technology Division,F,134500.0,0.0,0.0,N28
479,BOE,Board of Elections,BOE 24 Information Technology Division,M,106349.6188,1070.62,0.0,23
480,BOE,Board of Elections,BOE 24 Information Technology Division,F,98228.0,0.0,0.0,21
481,BOE,Board of Elections,BOE 24 Information Technology Division,M,64693.0,0.0,0.0,10
482,BOE,Board of Elections,BOE 24 Information Technology Division,M,64693.0,349.91,0.0,16
483,BOE,Board of Elections,BOE 24 Information Technology Division,M,60000.0,0.0,0.0,16
484,BOE,Board of Elections,BOE 24 Information Technology Division,M,70927.0,434.78,0.0,19
485,BOE,Board of Elections,BOE 24 Polling Place Management,M,97195.937,0.0,0.0,21
486,BOE,Board of Elections,BOE 24 Polling Place Management,M,78947.0,0.0,5626.5,16
487,BOE,Board of Elections,BOE 24 Polling Place Management,M,82656.625,0.0,0.0,21
488,BOE,Board of Elections,BOE 24 Polling Place Management,M,52427.38,0.0,0.0,12
489,BOE,Board of Elections,BOE 24 Registration Services,F,98228.0,194.93,7816.14,21
490,BOE,Board of Elections,BOE 24 Registration Services,M,78039.7319,225.12,0.0,16
491,BOE,Board of Elections,BOE 24 Registration Services,F,78030.953,0.0,0.0,16
492,BOE,Board of Elections,BOE 24 Registration Services,F,73697.953,0.0,0.0,16
493,BOE,Board of Elections,BOE 24 Registration Services,F,62850.35,90.66,0.0,16
494,BOE,Board of Elections,BOE 24 Registration Services,F,62850.35,0.0,0.0,16
495,BOE,Board of Elections,BOE 24 Registration Services,F,59693.0,430.49,0.0,16
496,BOE,Board of Elections,BOE 24 Registration Services,M,55922.0,0.0,0.0,16
497,BOE,Board of Elections,BOE 24 Registration Services,M,60193.0,86.82,0.0,16
498,BOE,Board of Elections,BOE 24 Registration Services,F,50438.0,0.0,0.0,16
499,CAT,County Attorney's Office,CAT 30 Administration,F,107367.0,0.0,4580.14,N23
500,CAT,County Attorney's Office,CAT 30 Administration,M,193460.3,0.0,0.0,M1
501,CAT,County Attorney's Office,CAT 30 Administration,F,65874.3129,0.0,0.0,N16
502,CAT,County Attorney's Office,CAT 30 County Attorney,M,258000.0,0.0,0.0,EX1
503,CAT,County Attorney's Office,CAT 30 County Attorney's Office,F,152940.0,0.0,0.0,M3
504,CAT,County Attorney's Office,CAT 30 County Attorney's Office,M,157124.2031,0.0,0.0,N32
505,CAT,County Attorney's Office,CAT 30 County Attorney's Office,M,125000.0,0.0,0.0,N32
506,CAT,County Attorney's Office,CAT 30 County Attorney's Office,F,64514.655,0.0,0.0,N15
507,CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,158802.0,0.0,0.0,N32
508,CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,158802.0,0.0,2580.63,N32
509,CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,107367.0,0.0,4580.14,N23
510,CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,103457.95,0.0,4283.93,N25
511,CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,78947.0,0.0,3357.62,N16
512,CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,78947.0,0.0,3357.62,N16
513,CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,71199.1131,0.0,0.0,N16
514,CAT,County Attorney's Office,CAT 30 Finance and Procurement,M,175873.0,0.0,0.0,M2
515,CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,25210.5,0.0,0.0,N5
516,CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,74951.9522,0.0,0.0,N16
517,CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,158802.0,0.0,0.0,N32
518,CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,158802.0,0.0,0.0,N32
519,CAT,County Attorney's Office,CAT 30 Finance and Procurement,M,156196.36,0.0,0.0,N32
